-7.11E+05
-6.36E+05
-4.59E+04
-2.80E+04
-8.65E+03
-2.57E+04
-2.53E+04
-3.84E+04
-4.06E+04
-5.19E+04
-5.55E+04
-6.58E+04
-7.01E+04
-7.98E+04
-8.46E+04
-9.39E+04
-9.91E+04
-1.08E+05
-1.13E+05
-1.22E+05
-1.28E+05
-1.36E+05
-1.42E+05
-1.51E+05
-1.57E+05
-1.65E+05
-1.71E+05
-1.79E+05
-1.85E+05
-1.93E+05
-2.00E+05
-2.07E+05
-2.14E+05
-2.22E+05
-2.28E+05
-2.36E+05
-2.43E+05
-2.50E+05
-2.57E+05
-2.64E+05
-2.71E+05
-2.79E+05
-2.86E+05
-2.93E+05
-3.00E+05
-3.07E+05
-3.14E+05
-3.21E+05
-3.29E+05
-3.36E+05
-3.43E+05
-3.50E+05
-3.57E+05
-3.64E+05
-3.71E+05
-3.79E+05
-3.86E+05
-3.93E+05
-4.00E+05
-4.07E+05
-4.14E+05
-4.21E+05
-4.29E+05
-4.36E+05
-4.43E+05
-4.50E+05
-4.57E+05
-4.64E+05
-4.72E+05
-4.78E+05
-4.86E+05
-4.93E+05
-5.00E+05
-5.07E+05
-5.15E+05
-5.21E+05
-5.29E+05
-5.35E+05
-5.43E+05
-5.49E+05
-5.58E+05
-5.64E+05
-5.72E+05
-5.78E+05
-5.86E+05
-5.92E+05
-6.01E+05
-6.06E+05
-6.15E+05
-6.20E+05
-6.30E+05
-6.34E+05
-6.44E+05
-6.48E+05
-6.59E+05
-6.62E+05
-6.74E+05
-6.75E+05
-6.90E+05
-6.87E+05
